Grupo,Codigo_Regiao,Reg_Saude,Município,Total,Semana,Casos
SÃO JOSÉ DO RIO PRETO,35151,CATANDUVA,354560 Santa Adélia,235,40,0
SÃO JOSÉ DO RIO PRETO,35151,CATANDUVA,354560 Santa Adélia,235,41,0
SÃO JOSÉ DO RIO PRETO,35151,CATANDUVA,354560 Santa Adélia,235,42,0
SÃO JOSÉ DO RIO PRETO,35151,CATANDUVA,354560 Santa Adélia,235,43,0
SÃO JOSÉ DO RIO PRETO,35151,CATANDUVA,354560 Santa Adélia,235,44,0
SÃO JOSÉ DO RIO PRETO,35151,CATANDUVA,354560 Santa Adélia,235,45,0
SÃO JOSÉ DO RIO PRETO,35151,CATANDUVA,354560 Santa Adélia,235,46,0
SÃO JOSÉ DO RIO PRETO,35151,CATANDUVA,354560 Santa Adélia,235,47,0
SÃO JOSÉ DO RIO PRETO,35151,CATANDUVA,354560 Santa Adélia,235,48,0
SÃO JOSÉ DO RIO PRETO,35151,CATANDUVA,354560 Santa Adélia,235,49,0
SÃO JOSÉ DO RIO PRETO,35151,CATANDUVA,354560 Santa Adélia,235,50,0
SÃO JOSÉ DO RIO PRETO,35151,CATANDUVA,354560 Santa Adélia,235,51,1
SÃO JOSÉ DO RIO PRETO,35151,CATANDUVA,354560 Santa Adélia,235,52,0
JALES,35153,JALES,354570 Santa Albertina,195,1,0
JALES,35153,JALES,354570 Santa Albertina,195,2,0
JALES,35153,JALES,354570 Santa Albertina,195,3,0
JALES,35153,JALES,354570 Santa Albertina,195,4,0
JALES,35153,JALES,354570 Santa Albertina,195,5,0
JALES,35153,JALES,354570 Santa Albertina,195,6,0
JALES,35153,JALES,354570 Santa Albertina,195,7,0
JALES,35153,JALES,354570 Santa Albertina,195,8,0
JALES,35153,JALES,354570 Santa Albertina,195,9,0
JALES,35153,JALES,354570 Santa Albertina,195,10,0
JALES,35153,JALES,354570 Santa Albertina,195,11,1
JALES,35153,JALES,354570 Santa Albertina,195,12,2
JALES,35153,JALES,354570 Santa Albertina,195,13,2
JALES,35153,JALES,354570 Santa Albertina,195,14,0
JALES,35153,JALES,354570 Santa Albertina,195,15,9
JALES,35153,JALES,354570 Santa Albertina,195,16,2
JALES,35153,JALES,354570 Santa Albertina,195,17,17
JALES,35153,JALES,354570 Santa Albertina,195,18,16
JALES,35153,JALES,354570 Santa Albertina,195,19,22
JALES,35153,JALES,354570 Santa Albertina,195,20,29
JALES,35153,JALES,354570 Santa Albertina,195,21,21
JALES,35153,JALES,354570 Santa Albertina,195,22,14
JALES,35153,JALES,354570 Santa Albertina,195,23,12
JALES,35153,JALES,354570 Santa Albertina,195,24,11
JALES,35153,JALES,354570 Santa Albertina,195,25,16
JALES,35153,JALES,354570 Santa Albertina,195,26,4
JALES,35153,JALES,354570 Santa Albertina,195,27,0
JALES,35153,JALES,354570 Santa Albertina,195,28,4
JALES,35153,JALES,354570 Santa Albertina,195,29,4
JALES,35153,JALES,354570 Santa Albertina,195,30,3
JALES,35153,JALES,354570 Santa Albertina,195,31,2
JALES,35153,JALES,354570 Santa Albertina,195,32,2
JALES,35153,JALES,354570 Santa Albertina,195,33,0
JALES,35153,JALES,354570 Santa Albertina,195,34,0
JALES,35153,JALES,354570 Santa Albertina,195,35,2
JALES,35153,JALES,354570 Santa Albertina,195,36,0
JALES,35153,JALES,354570 Santa Albertina,195,37,0
JALES,35153,JALES,354570 Santa Albertina,195,38,0
JALES,35153,JALES,354570 Santa Albertina,195,39,0
JALES,35153,JALES,354570 Santa Albertina,195,40,0
JALES,35153,JALES,354570 Santa Albertina,195,41,0
JALES,35153,JALES,354570 Santa Albertina,195,42,0
JALES,35153,JALES,354570 Santa Albertina,195,43,0
JALES,35153,JALES,354570 Santa Albertina,195,44,0
JALES,35153,JALES,354570 Santa Albertina,195,45,0
JALES,35153,JALES,354570 Santa Albertina,195,46,0
JALES,35153,JALES,354570 Santa Albertina,195,47,0
JALES,35153,JALES,354570 Santa Albertina,195,48,0
JALES,35153,JALES,354570 Santa Albertina,195,49,0
JALES,35153,JALES,354570 Santa Albertina,195,50,0
JALES,35153,JALES,354570 Santa Albertina,195,51,0
JALES,35153,JALES,354570 Santa Albertina,195,52,0
CAMPINAS,35072,REG METRO CAMPINAS,354580 Santa Bárbara d'Oeste,3864,1,4
CAMPINAS,35072,REG METRO CAMPINAS,354580 Santa Bárbara d'Oeste,3864,2,0
CAMPINAS,35072,REG METRO CAMPINAS,354580 Santa Bárbara d'Oeste,3864,3,1
CAMPINAS,35072,REG METRO CAMPINAS,354580 Santa Bárbara d'Oeste,3864,4,4
CAMPINAS,35072,REG METRO CAMPINAS,354580 Santa Bárbara d'Oeste,3864,5,3
CAMPINAS,35072,REG METRO CAMPINAS,354580 Santa Bárbara d'Oeste,3864,6,8
CAMPINAS,35072,REG METRO CAMPINAS,354580 Santa Bárbara d'Oeste,3864,7,8
CAMPINAS,35072,REG METRO CAMPINAS,354580 Santa Bárbara d'Oeste,3864,8,6
CAMPINAS,35072,REG METRO CAMPINAS,354580 Santa Bárbara d'Oeste,3864,9,17
CAMPINAS,35072,REG METRO CAMPINAS,354580 Santa Bárbara d'Oeste,3864,10,26
CAMPINAS,35072,REG METRO CAMPINAS,354580 Santa Bárbara d'Oeste,3864,11,66
CAMPINAS,35072,REG METRO CAMPINAS,354580 Santa Bárbara d'Oeste,3864,12,106
CAMPINAS,35072,REG METRO CAMPINAS,354580 Santa Bárbara d'Oeste,3864,13,183
CAMPINAS,35072,REG METRO CAMPINAS,354580 Santa Bárbara d'Oeste,3864,14,249
CAMPINAS,35072,REG METRO CAMPINAS,354580 Santa Bárbara d'Oeste,3864,15,262
CAMPINAS,35072,REG METRO CAMPINAS,354580 Santa Bárbara d'Oeste,3864,16,337
CAMPINAS,35072,REG METRO CAMPINAS,354580 Santa Bárbara d'Oeste,3864,17,358
CAMPINAS,35072,REG METRO CAMPINAS,354580 Santa Bárbara d'Oeste,3864,18,420
CAMPINAS,35072,REG METRO CAMPINAS,354580 Santa Bárbara d'Oeste,3864,19,414
CAMPINAS,35072,REG METRO CAMPINAS,354580 Santa Bárbara d'Oeste,3864,20,323
CAMPINAS,35072,REG METRO CAMPINAS,354580 Santa Bárbara d'Oeste,3864,21,249
CAMPINAS,35072,REG METRO CAMPINAS,354580 Santa Bárbara d'Oeste,3864,22,173
CAMPINAS,35072,REG METRO CAMPINAS,354580 Santa Bárbara d'Oeste,3864,23,130
CAMPINAS,35072,REG METRO CAMPINAS,354580 Santa Bárbara d'Oeste,3864,24,141
CAMPINAS,35072,REG METRO CAMPINAS,354580 Santa Bárbara d'Oeste,3864,25,90
CAMPINAS,35072,REG METRO CAMPINAS,354580 Santa Bárbara d'Oeste,3864,26,74
CAMPINAS,35072,REG METRO CAMPINAS,354580 Santa Bárbara d'Oeste,3864,27,41
CAMPINAS,35072,REG METRO CAMPINAS,354580 Santa Bárbara d'Oeste,3864,28,16
CAMPINAS,35072,REG METRO CAMPINAS,354580 Santa Bárbara d'Oeste,3864,29,13
CAMPINAS,35072,REG METRO CAMPINAS,354580 Santa Bárbara d'Oeste,3864,30,10
CAMPINAS,35072,REG METRO CAMPINAS,354580 Santa Bárbara d'Oeste,3864,31,11
CAMPINAS,35072,REG METRO CAMPINAS,354580 Santa Bárbara d'Oeste,3864,32,8
CAMPINAS,35072,REG METRO CAMPINAS,354580 Santa Bárbara d'Oeste,3864,33,2
CAMPINAS,35072,REG METRO CAMPINAS,354580 Santa Bárbara d'Oeste,3864,34,6
CAMPINAS,35072,REG METRO CAMPINAS,354580 Santa Bárbara d'Oeste,3864,35,4
CAMPINAS,35072,REG METRO CAMPINAS,354580 Santa Bárbara d'Oeste,3864,36,4
CAMPINAS,35072,REG METRO CAMPINAS,354580 Santa Bárbara d'Oeste,3864,37,5
CAMPINAS,35072,REG METRO CAMPINAS,354580 Santa Bárbara d'Oeste,3864,38,4
CAMPINAS,35072,REG METRO CAMPINAS,354580 Santa Bárbara d'Oeste,3864,39,2
CAMPINAS,35072,REG METRO CAMPINAS,354580 Santa Bárbara d'Oeste,3864,40,3
CAMPINAS,35072,REG METRO CAMPINAS,354580 Santa Bárbara d'Oeste,3864,41,3
CAMPINAS,35072,REG METRO CAMPINAS,354580 Santa Bárbara d'Oeste,3864,42,5
CAMPINAS,35072,REG METRO CAMPINAS,354580 Santa Bárbara d'Oeste,3864,43,5
CAMPINAS,35072,REG METRO CAMPINAS,354580 Santa Bárbara d'Oeste,3864,44,2
CAMPINAS,35072,REG METRO CAMPINAS,354580 Santa Bárbara d'Oeste,3864,45,9
CAMPINAS,35072,REG METRO CAMPINAS,354580 Santa Bárbara d'Oeste,3864,46,3
CAMPINAS,35072,REG METRO CAMPINAS,354580 Santa Bárbara d'Oeste,3864,47,15
CAMPINAS,35072,REG METRO CAMPINAS,354580 Santa Bárbara d'Oeste,3864,48,5
CAMPINAS,35072,REG METRO CAMPINAS,354580 Santa Bárbara d'Oeste,3864,49,9
CAMPINAS,35072,REG METRO CAMPINAS,354580 Santa Bárbara d'Oeste,3864,50,10
CAMPINAS,35072,REG METRO CAMPINAS,354580 Santa Bárbara d'Oeste,3864,51,10
CAMPINAS,35072,REG METRO CAMPINAS,354580 Santa Bárbara d'Oeste,3864,52,7
SÃO JOSÉ DOS CAMPOS,35171,ALTO VALE DO PARAÍBA,354600 Santa Branca,10,1,0
SÃO JOSÉ DOS CAMPOS,35171,ALTO VALE DO PARAÍBA,354600 Santa Branca,10,2,0
SÃO JOSÉ DOS CAMPOS,35171,ALTO VALE DO PARAÍBA,354600 Santa Branca,10,3,0
SÃO JOSÉ DOS CAMPOS,35171,ALTO VALE DO PARAÍBA,354600 Santa Branca,10,4,0
SÃO JOSÉ DOS CAMPOS,35171,ALTO VALE DO PARAÍBA,354600 Santa Branca,10,5,0
SÃO JOSÉ DOS CAMPOS,35171,ALTO VALE DO PARAÍBA,354600 Santa Branca,10,6,0
SÃO JOSÉ DOS CAMPOS,35171,ALTO VALE DO PARAÍBA,354600 Santa Branca,10,7,0
SÃO JOSÉ DOS CAMPOS,35171,ALTO VALE DO PARAÍBA,354600 Santa Branca,10,8,0
SÃO JOSÉ DOS CAMPOS,35171,ALTO VALE DO PARAÍBA,354600 Santa Branca,10,9,0
SÃO JOSÉ DOS CAMPOS,35171,ALTO VALE DO PARAÍBA,354600 Santa Branca,10,10,0
SÃO JOSÉ DOS CAMPOS,35171,ALTO VALE DO PARAÍBA,354600 Santa Branca,10,11,0
SÃO JOSÉ DOS CAMPOS,35171,ALTO VALE DO PARAÍBA,354600 Santa Branca,10,12,0
SÃO JOSÉ DOS CAMPOS,35171,ALTO VALE DO PARAÍBA,354600 Santa Branca,10,13,0
SÃO JOSÉ DOS CAMPOS,35171,ALTO VALE DO PARAÍBA,354600 Santa Branca,10,14,1
SÃO JOSÉ DOS CAMPOS,35171,ALTO VALE DO PARAÍBA,354600 Santa Branca,10,15,0
SÃO JOSÉ DOS CAMPOS,35171,ALTO VALE DO PARAÍBA,354600 Santa Branca,10,16,0
SÃO JOSÉ DOS CAMPOS,35171,ALTO VALE DO PARAÍBA,354600 Santa Branca,10,17,2
SÃO JOSÉ DOS CAMPOS,35171,ALTO VALE DO PARAÍBA,354600 Santa Branca,10,18,3
SÃO JOSÉ DOS CAMPOS,35171,ALTO VALE DO PARAÍBA,354600 Santa Branca,10,19,1
SÃO JOSÉ DOS CAMPOS,35171,ALTO VALE DO PARAÍBA,354600 Santa Branca,10,20,0
SÃO JOSÉ DOS CAMPOS,35171,ALTO VALE DO PARAÍBA,354600 Santa Branca,10,21,1
SÃO JOSÉ DOS CAMPOS,35171,ALTO VALE DO PARAÍBA,354600 Santa Branca,10,22,0
SÃO JOSÉ DOS CAMPOS,35171,ALTO VALE DO PARAÍBA,354600 Santa Branca,10,23,1
SÃO JOSÉ DOS CAMPOS,35171,ALTO VALE DO PARAÍBA,354600 Santa Branca,10,24,0
SÃO JOSÉ DOS CAMPOS,35171,ALTO VALE DO PARAÍBA,354600 Santa Branca,10,25,0
SÃO JOSÉ DOS CAMPOS,35171,ALTO VALE DO PARAÍBA,354600 Santa Branca,10,26,1
SÃO JOSÉ DOS CAMPOS,35171,ALTO VALE DO PARAÍBA,354600 Santa Branca,10,27,0
SÃO JOSÉ DOS CAMPOS,35171,ALTO VALE DO PARAÍBA,354600 Santa Branca,10,28,0
SÃO JOSÉ DOS CAMPOS,35171,ALTO VALE DO PARAÍBA,354600 Santa Branca,10,29,0
SÃO JOSÉ DOS CAMPOS,35171,ALTO VALE DO PARAÍBA,354600 Santa Branca,10,30,0
SÃO JOSÉ DOS CAMPOS,35171,ALTO VALE DO PARAÍBA,354600 Santa Branca,10,31,0
SÃO JOSÉ DOS CAMPOS,35171,ALTO VALE DO PARAÍBA,354600 Santa Branca,10,32,0
SÃO JOSÉ DOS CAMPOS,35171,ALTO VALE DO PARAÍBA,354600 Santa Branca,10,33,0
SÃO JOSÉ DOS CAMPOS,35171,ALTO VALE DO PARAÍBA,354600 Santa Branca,10,34,0
SÃO JOSÉ DOS CAMPOS,35171,ALTO VALE DO PARAÍBA,354600 Santa Branca,10,35,0
SÃO JOSÉ DOS CAMPOS,35171,ALTO VALE DO PARAÍBA,354600 Santa Branca,10,36,0
SÃO JOSÉ DOS CAMPOS,35171,ALTO VALE DO PARAÍBA,354600 Santa Branca,10,37,0
SÃO JOSÉ DOS CAMPOS,35171,ALTO VALE DO PARAÍBA,354600 Santa Branca,10,38,0
SÃO JOSÉ DOS CAMPOS,35171,ALTO VALE DO PARAÍBA,354600 Santa Branca,10,39,0
SÃO JOSÉ DOS CAMPOS,35171,ALTO VALE DO PARAÍBA,354600 Santa Branca,10,40,0
SÃO JOSÉ DOS CAMPOS,35171,ALTO VALE DO PARAÍBA,354600 Santa Branca,10,41,0
SÃO JOSÉ DOS CAMPOS,35171,ALTO VALE DO PARAÍBA,354600 Santa Branca,10,42,0
SÃO JOSÉ DOS CAMPOS,35171,ALTO VALE DO PARAÍBA,354600 Santa Branca,10,43,0
SÃO JOSÉ DOS CAMPOS,35171,ALTO VALE DO PARAÍBA,354600 Santa Branca,10,44,0
SÃO JOSÉ DOS CAMPOS,35171,ALTO VALE DO PARAÍBA,354600 Santa Branca,10,45,0
SÃO JOSÉ DOS CAMPOS,35171,ALTO VALE DO PARAÍBA,354600 Santa Branca,10,46,0
SÃO JOSÉ DOS CAMPOS,35171,ALTO VALE DO PARAÍBA,354600 Santa Branca,10,47,0
SÃO JOSÉ DOS CAMPOS,35171,ALTO VALE DO PARAÍBA,354600 Santa Branca,10,48,0
SÃO JOSÉ DOS CAMPOS,35171,ALTO VALE DO PARAÍBA,354600 Santa Branca,10,49,0
SÃO JOSÉ DOS CAMPOS,35171,ALTO VALE DO PARAÍBA,354600 Santa Branca,10,50,0
SÃO JOSÉ DOS CAMPOS,35171,ALTO VALE DO PARAÍBA,354600 Santa Branca,10,51,0
SÃO JOSÉ DOS CAMPOS,35171,ALTO VALE DO PARAÍBA,354600 Santa Branca,10,52,0
JALES,35152,SANTA FÉ DO SUL,354610 Santa Clara d'Oeste,30,1,0
JALES,35152,SANTA FÉ DO SUL,354610 Santa Clara d'Oeste,30,2,0
JALES,35152,SANTA FÉ DO SUL,354610 Santa Clara d'Oeste,30,3,0
JALES,35152,SANTA FÉ DO SUL,354610 Santa Clara d'Oeste,30,4,0
JALES,35152,SANTA FÉ DO SUL,354610 Santa Clara d'Oeste,30,5,0
JALES,35152,SANTA FÉ DO SUL,354610 Santa Clara d'Oeste,30,6,0
JALES,35152,SANTA FÉ DO SUL,354610 Santa Clara d'Oeste,30,7,0
JALES,35152,SANTA FÉ DO SUL,354610 Santa Clara d'Oeste,30,8,0
JALES,35152,SANTA FÉ DO SUL,354610 Santa Clara d'Oeste,30,9,0
JALES,35152,SANTA FÉ DO SUL,354610 Santa Clara d'Oeste,30,10,0
JALES,35152,SANTA FÉ DO SUL,354610 Santa Clara d'Oeste,30,11,0
JALES,35152,SANTA FÉ DO SUL,354610 Santa Clara d'Oeste,30,12,1
JALES,35152,SANTA FÉ DO SUL,354610 Santa Clara d'Oeste,30,13,3
JALES,35152,SANTA FÉ DO SUL,354610 Santa Clara d'Oeste,30,14,2
JALES,35152,SANTA FÉ DO SUL,354610 Santa Clara d'Oeste,30,15,5
JALES,35152,SANTA FÉ DO SUL,354610 Santa Clara d'Oeste,30,16,3
JALES,35152,SANTA FÉ DO SUL,354610 Santa Clara d'Oeste,30,17,4
JALES,35152,SANTA FÉ DO SUL,354610 Santa Clara d'Oeste,30,18,4
JALES,35152,SANTA FÉ DO SUL,354610 Santa Clara d'Oeste,30,19,3
JALES,35152,SANTA FÉ DO SUL,354610 Santa Clara d'Oeste,30,20,2
JALES,35152,SANTA FÉ DO SUL,354610 Santa Clara d'Oeste,30,21,0
JALES,35152,SANTA FÉ DO SUL,354610 Santa Clara d'Oeste,30,22,0
JALES,35152,SANTA FÉ DO SUL,354610 Santa Clara d'Oeste,30,23,2
JALES,35152,SANTA FÉ DO SUL,354610 Santa Clara d'Oeste,30,24,1
JALES,35152,SANTA FÉ DO SUL,354610 Santa Clara d'Oeste,30,25,0
JALES,35152,SANTA FÉ DO SUL,354610 Santa Clara d'Oeste,30,26,0
JALES,35152,SANTA FÉ DO SUL,354610 Santa Clara d'Oeste,30,27,0
JALES,35152,SANTA FÉ DO SUL,354610 Santa Clara d'Oeste,30,28,0
JALES,35152,SANTA FÉ DO SUL,354610 Santa Clara d'Oeste,30,29,0
JALES,35152,SANTA FÉ DO SUL,354610 Santa Clara d'Oeste,30,30,0
JALES,35152,SANTA FÉ DO SUL,354610 Santa Clara d'Oeste,30,31,0
JALES,35152,SANTA FÉ DO SUL,354610 Santa Clara d'Oeste,30,32,0
JALES,35152,SANTA FÉ DO SUL,354610 Santa Clara d'Oeste,30,33,0
JALES,35152,SANTA FÉ DO SUL,354610 Santa Clara d'Oeste,30,34,0
JALES,35152,SANTA FÉ DO SUL,354610 Santa Clara d'Oeste,30,35,0
JALES,35152,SANTA FÉ DO SUL,354610 Santa Clara d'Oeste,30,36,0
JALES,35152,SANTA FÉ DO SUL,354610 Santa Clara d'Oeste,30,37,0
JALES,35152,SANTA FÉ DO SUL,354610 Santa Clara d'Oeste,30,38,0
JALES,35152,SANTA FÉ DO SUL,354610 Santa Clara d'Oeste,30,39,0
JALES,35152,SANTA FÉ DO SUL,354610 Santa Clara d'Oeste,30,40,0
JALES,35152,SANTA FÉ DO SUL,354610 Santa Clara d'Oeste,30,41,0
JALES,35152,SANTA FÉ DO SUL,354610 Santa Clara d'Oeste,30,42,0
JALES,35152,SANTA FÉ DO SUL,354610 Santa Clara d'Oeste,30,43,0
JALES,35152,SANTA FÉ DO SUL,354610 Santa Clara d'Oeste,30,44,0
JALES,35152,SANTA FÉ DO SUL,354610 Santa Clara d'Oeste,30,45,0
JALES,35152,SANTA FÉ DO SUL,354610 Santa Clara d'Oeste,30,46,0
JALES,35152,SANTA FÉ DO SUL,354610 Santa Clara d'Oeste,30,47,0
JALES,35152,SANTA FÉ DO SUL,354610 Santa Clara d'Oeste,30,48,0
JALES,35152,SANTA FÉ DO SUL,354610 Santa Clara d'Oeste,30,49,0
JALES,35152,SANTA FÉ DO SUL,354610 Santa Clara d'Oeste,30,50,0
JALES,35152,SANTA FÉ DO SUL,354610 Santa Clara d'Oeste,30,51,0
JALES,35152,SANTA FÉ DO SUL,354610 Santa Clara d'Oeste,30,52,0
PIRACICABA,35101,ARARAS,354620 Santa Cruz da Conceição,46,1,0
PIRACICABA,35101,ARARAS,354620 Santa Cruz da Conceição,46,2,0
PIRACICABA,35101,ARARAS,354620 Santa Cruz da Conceição,46,3,0
PIRACICABA,35101,ARARAS,354620 Santa Cruz da Conceição,46,4,0
PIRACICABA,35101,ARARAS,354620 Santa Cruz da Conceição,46,5,0
PIRACICABA,35101,ARARAS,354620 Santa Cruz da Conceição,46,6,0
PIRACICABA,35101,ARARAS,354620 Santa Cruz da Conceição,46,7,1
PIRACICABA,35101,ARARAS,354620 Santa Cruz da Conceição,46,8,1
PIRACICABA,35101,ARARAS,354620 Santa Cruz da Conceição,46,9,0
PIRACICABA,35101,ARARAS,354620 Santa Cruz da Conceição,46,10,1
PIRACICABA,35101,ARARAS,354620 Santa Cruz da Conceição,46,11,0
PIRACICABA,35101,ARARAS,354620 Santa Cruz da Conceição,46,12,1
PIRACICABA,35101,ARARAS,354620 Santa Cruz da Conceição,46,13,1
PIRACICABA,35101,ARARAS,354620 Santa Cruz da Conceição,46,14,4
PIRACICABA,35101,ARARAS,354620 Santa Cruz da Conceição,46,15,4
PIRACICABA,35101,ARARAS,354620 Santa Cruz da Conceição,46,16,3
PIRACICABA,35101,ARARAS,354620 Santa Cruz da Conceição,46,17,4
PIRACICABA,35101,ARARAS,354620 Santa Cruz da Conceição,46,18,4
PIRACICABA,35101,ARARAS,354620 Santa Cruz da Conceição,46,19,5
PIRACICABA,35101,ARARAS,354620 Santa Cruz da Conceição,46,20,5
PIRACICABA,35101,ARARAS,354620 Santa Cruz da Conceição,46,21,3
PIRACICABA,35101,ARARAS,354620 Santa Cruz da Conceição,46,22,2
PIRACICABA,35101,ARARAS,354620 Santa Cruz da Conceição,46,23,2
PIRACICABA,35101,ARARAS,354620 Santa Cruz da Conceição,46,24,1
PIRACICABA,35101,ARARAS,354620 Santa Cruz da Conceição,46,25,1
PIRACICABA,35101,ARARAS,354620 Santa Cruz da Conceição,46,26,1
PIRACICABA,35101,ARARAS,354620 Santa Cruz da Conceição,46,27,0
PIRACICABA,35101,ARARAS,354620 Santa Cruz da Conceição,46,28,0
PIRACICABA,35101,ARARAS,354620 Santa Cruz da Conceição,46,29,0
PIRACICABA,35101,ARARAS,354620 Santa Cruz da Conceição,46,30,0
PIRACICABA,35101,ARARAS,354620 Santa Cruz da Conceição,46,31,1
PIRACICABA,35101,ARARAS,354620 Santa Cruz da Conceição,46,32,0
PIRACICABA,35101,ARARAS,354620 Santa Cruz da Conceição,46,33,0
PIRACICABA,35101,ARARAS,354620 Santa Cruz da Conceição,46,34,0
PIRACICABA,35101,ARARAS,354620 Santa Cruz da Conceição,46,35,0
PIRACICABA,35101,ARARAS,354620 Santa Cruz da Conceição,46,36,1
PIRACICABA,35101,ARARAS,354620 Santa Cruz da Conceição,46,37,0
PIRACICABA,35101,ARARAS,354620 Santa Cruz da Conceição,46,38,0
PIRACICABA,35101,ARARAS,354620 Santa Cruz da Conceição,46,39,0
PIRACICABA,35101,ARARAS,354620 Santa Cruz da Conceição,46,40,0
PIRACICABA,35101,ARARAS,354620 Santa Cruz da Conceição,46,41,0
PIRACICABA,35101,ARARAS,354620 Santa Cruz da Conceição,46,42,0
PIRACICABA,35101,ARARAS,354620 Santa Cruz da Conceição,46,43,0
PIRACICABA,35101,ARARAS,354620 Santa Cruz da Conceição,46,44,0
PIRACICABA,35101,ARARAS,354620 Santa Cruz da Conceição,46,45,0
PIRACICABA,35101,ARARAS,354620 Santa Cruz da Conceição,46,46,0
PIRACICABA,35101,ARARAS,354620 Santa Cruz da Conceição,46,47,0
PIRACICABA,35101,ARARAS,354620 Santa Cruz da Conceição,46,48,0
PIRACICABA,35101,ARARAS,354620 Santa Cruz da Conceição,46,49,0
PIRACICABA,35101,ARARAS,354620 Santa Cruz da Conceição,46,50,0
PIRACICABA,35101,ARARAS,354620 Santa Cruz da Conceição,46,51,0
PIRACICABA,35101,ARARAS,354620 Santa Cruz da Conceição,46,52,0
RIBEIRÃO PRETO,35133,VALE DAS CACHOEIRAS,354625 Santa Cruz da Esperança,12,1,0
RIBEIRÃO PRETO,35133,VALE DAS CACHOEIRAS,354625 Santa Cruz da Esperança,12,2,0
RIBEIRÃO PRETO,35133,VALE DAS CACHOEIRAS,354625 Santa Cruz da Esperança,12,3,0
RIBEIRÃO PRETO,35133,VALE DAS CACHOEIRAS,354625 Santa Cruz da Esperança,12,4,0
RIBEIRÃO PRETO,35133,VALE DAS CACHOEIRAS,354625 Santa Cruz da Esperança,12,5,0
RIBEIRÃO PRETO,35133,VALE DAS CACHOEIRAS,354625 Santa Cruz da Esperança,12,6,0
RIBEIRÃO PRETO,35133,VALE DAS CACHOEIRAS,354625 Santa Cruz da Esperança,12,7,0
RIBEIRÃO PRETO,35133,VALE DAS CACHOEIRAS,354625 Santa Cruz da Esperança,12,8,0
RIBEIRÃO PRETO,35133,VALE DAS CACHOEIRAS,354625 Santa Cruz da Esperança,12,9,0
RIBEIRÃO PRETO,35133,VALE DAS CACHOEIRAS,354625 Santa Cruz da Esperança,12,10,0
RIBEIRÃO PRETO,35133,VALE DAS CACHOEIRAS,354625 Santa Cruz da Esperança,12,11,0
RIBEIRÃO PRETO,35133,VALE DAS CACHOEIRAS,354625 Santa Cruz da Esperança,12,12,1
RIBEIRÃO PRETO,35133,VALE DAS CACHOEIRAS,354625 Santa Cruz da Esperança,12,13,3
RIBEIRÃO PRETO,35133,VALE DAS CACHOEIRAS,354625 Santa Cruz da Esperança,12,14,4
RIBEIRÃO PRETO,35133,VALE DAS CACHOEIRAS,354625 Santa Cruz da Esperança,12,15,2
RIBEIRÃO PRETO,35133,VALE DAS CACHOEIRAS,354625 Santa Cruz da Esperança,12,16,1
RIBEIRÃO PRETO,35133,VALE DAS CACHOEIRAS,354625 Santa Cruz da Esperança,12,17,1
RIBEIRÃO PRETO,35133,VALE DAS CACHOEIRAS,354625 Santa Cruz da Esperança,12,18,0
RIBEIRÃO PRETO,35133,VALE DAS CACHOEIRAS,354625 Santa Cruz da Esperança,12,19,0
RIBEIRÃO PRETO,35133,VALE DAS CACHOEIRAS,354625 Santa Cruz da Esperança,12,20,0
RIBEIRÃO PRETO,35133,VALE DAS CACHOEIRAS,354625 Santa Cruz da Esperança,12,21,0
RIBEIRÃO PRETO,35133,VALE DAS CACHOEIRAS,354625 Santa Cruz da Esperança,12,22,0
RIBEIRÃO PRETO,35133,VALE DAS CACHOEIRAS,354625 Santa Cruz da Esperança,12,23,0
RIBEIRÃO PRETO,35133,VALE DAS CACHOEIRAS,354625 Santa Cruz da Esperança,12,24,0
RIBEIRÃO PRETO,35133,VALE DAS CACHOEIRAS,354625 Santa Cruz da Esperança,12,25,0
RIBEIRÃO PRETO,35133,VALE DAS CACHOEIRAS,354625 Santa Cruz da Esperança,12,26,0
RIBEIRÃO PRETO,35133,VALE DAS CACHOEIRAS,354625 Santa Cruz da Esperança,12,27,0
RIBEIRÃO PRETO,35133,VALE DAS CACHOEIRAS,354625 Santa Cruz da Esperança,12,28,0
RIBEIRÃO PRETO,35133,VALE DAS CACHOEIRAS,354625 Santa Cruz da Esperança,12,29,0
RIBEIRÃO PRETO,35133,VALE DAS CACHOEIRAS,354625 Santa Cruz da Esperança,12,30,0
RIBEIRÃO PRETO,35133,VALE DAS CACHOEIRAS,354625 Santa Cruz da Esperança,12,31,0
RIBEIRÃO PRETO,35133,VALE DAS CACHOEIRAS,354625 Santa Cruz da Esperança,12,32,0
RIBEIRÃO PRETO,35133,VALE DAS CACHOEIRAS,354625 Santa Cruz da Esperança,12,33,0
RIBEIRÃO PRETO,35133,VALE DAS CACHOEIRAS,354625 Santa Cruz da Esperança,12,34,0
RIBEIRÃO PRETO,35133,VALE DAS CACHOEIRAS,354625 Santa Cruz da Esperança,12,35,0
RIBEIRÃO PRETO,35133,VALE DAS CACHOEIRAS,354625 Santa Cruz da Esperança,12,36,0
RIBEIRÃO PRETO,35133,VALE DAS CACHOEIRAS,354625 Santa Cruz da Esperança,12,37,0
RIBEIRÃO PRETO,35133,VALE DAS CACHOEIRAS,354625 Santa Cruz da Esperança,12,38,0
RIBEIRÃO PRETO,35133,VALE DAS CACHOEIRAS,354625 Santa Cruz da Esperança,12,39,0
